,S_ID,Model,I_ID,Date,Offer,Month_id,Processor,OS,RAM,Year,,Sales
379,380,vostro,asia,2016-01-15,no,13,i9,Windows,16,2016,,12
380,381,vostro,asia,2016-01-16,no,13,i7,linux,4,2016,,14
381,382,vostro,asia,2016-01-17,no,13,i7,Windows,4,2016,,6
382,383,vostro,asia,2016-01-18,no,13,i3,linux,8,2016,,11
383,384,vostro,asia,2016-01-19,no,13,i9,linux,16,2016,,12
384,385,vostro,asia,2016-01-20,no,13,i9,linux,16,2016,,15
385,386,vostro,asia,2016-01-21,no,13,i9,linux,8,2016,,11
386,387,vostro,asia,2016-01-22,no,13,i9,Windows,4,2016,,9
387,388,vostro,asia,2016-01-23,no,13,i9,Windows,16,2016,,6
388,389,vostro,asia,2016-01-24,no,13,i3,linux,16,2016,,11
389,390,vostro,asia,2016-01-25,no,13,i7,Windows,16,2016,,8
390,391,vostro,asia,2016-01-26,no,13,i9,Windows,16,2016,,9
391,392,vostro,asia,2016-01-27,no,13,i3,Windows,16,2016,,11
392,393,vostro,asia,2016-01-28,no,13,i7,linux,4,2016,,5
393,394,vostro,asia,2016-01-29,no,13,i9,Windows,8,2016,,13
394,395,vostro,asia,2016-01-30,no,13,i3,Windows,4,2016,,10
395,396,vostro,asia,2016-01-31,no,13,i3,linux,16,2016,,9
396,397,vostro,asia,2016-02-01,no,14,i5,linux,8,2016,,8
397,398,vostro,asia,2016-02-02,no,14,i9,Windows,8,2016,,5
398,399,vostro,asia,2016-02-03,no,14,i7,linux,4,2016,,8
399,400,vostro,asia,2016-02-04,no,14,i3,Windows,8,2016,,10
400,401,vostro,asia,2016-02-05,no,14,i9,linux,4,2016,,6
401,402,vostro,asia,2016-02-06,no,14,i5,Windows,4,2016,,5
402,403,vostro,asia,2016-02-07,no,14,i9,linux,8,2016,,13
403,404,vostro,asia,2016-02-08,no,14,i9,Windows,16,2016,,8
404,405,vostro,asia,2016-02-09,no,14,i7,Windows,8,2016,,10
405,406,vostro,asia,2016-02-10,no,14,i9,linux,16,2016,,14
406,407,vostro,asia,2016-02-11,no,14,i9,Windows,4,2016,,8
407,408,vostro,asia,2016-02-12,no,14,i5,linux,16,2016,,10
408,409,vostro,asia,2016-02-13,no,14,i5,Windows,8,2016,,9
409,410,vostro,asia,2016-02-14,no,14,i5,Windows,4,2016,,18
410,411,vostro,asia,2016-02-15,no,14,i9,Windows,16,2016,,12
411,412,vostro,asia,2016-02-16,no,14,i7,linux,16,2016,,13
412,413,vostro,asia,2016-02-17,no,14,i3,linux,16,2016,,10
413,414,vostro,asia,2016-02-18,no,14,i9,linux,8,2016,,8
414,415,vostro,asia,2016-02-19,no,14,i9,linux,16,2016,,8
415,416,vostro,asia,2016-02-20,no,14,i9,linux,16,2016,,19
416,417,vostro,asia,2016-02-21,no,14,i7,linux,4,2016,,12
417,418,vostro,asia,2016-02-22,no,14,i9,linux,16,2016,,11
418,419,vostro,asia,2016-02-23,no,14,i9,linux,4,2016,,12
419,420,vostro,asia,2016-02-24,no,14,i9,Windows,8,2016,,10
420,421,vostro,asia,2016-02-25,no,14,i9,Windows,4,2016,,9
421,422,vostro,asia,2016-02-26,no,14,i3,linux,4,2016,,8
422,423,vostro,asia,2016-02-27,no,14,i7,linux,8,2016,,13
423,424,vostro,asia,2016-02-28,no,14,i7,Windows,8,2016,,7
424,425,vostro,asia,2016-02-29,no,14,i3,Windows,16,2016,,8
425,426,vostro,asia,2016-03-01,no,15,i9,linux,16,2016,,9
426,427,vostro,asia,2016-03-02,no,15,i9,linux,8,2016,,10
427,428,vostro,asia,2016-03-03,no,15,i9,linux,16,2016,,7
428,429,vostro,asia,2016-03-04,no,15,i7,linux,16,2016,,7
429,430,vostro,asia,2016-03-05,no,15,i5,linux,16,2016,,7
430,431,vostro,asia,2016-03-06,no,15,i3,linux,4,2016,,9
431,432,vostro,asia,2016-03-07,no,15,i3,linux,16,2016,,8
432,433,vostro,asia,2016-03-08,no,15,i5,linux,16,2016,,13
433,434,vostro,asia,2016-03-09,no,15,i9,Windows,8,2016,,6
434,435,vostro,asia,2016-03-10,no,15,i5,linux,8,2016,,19
435,436,vostro,asia,2016-03-11,no,15,i3,Windows,8,2016,,10
436,437,vostro,asia,2016-03-12,no,15,i9,linux,4,2016,,8
437,438,vostro,asia,2016-03-13,no,15,i9,linux,16,2016,,11
438,439,vostro,asia,2016-03-14,no,15,i9,Windows,4,2016,,13
439,440,vostro,asia,2016-03-15,no,15,i9,linux,8,2016,,9
440,441,vostro,asia,2016-03-16,no,15,i9,Windows,16,2016,,7
441,442,vostro,asia,2016-03-17,no,15,i3,linux,4,2016,,10
442,443,vostro,asia,2016-03-18,no,15,i3,Windows,8,2016,,11
443,444,vostro,asia,2016-03-19,no,15,i3,linux,16,2016,,9
444,445,vostro,asia,2016-03-20,no,15,i9,linux,8,2016,,9
445,446,vostro,asia,2016-03-21,no,15,i3,Windows,16,2016,,6
446,447,vostro,asia,2016-03-22,no,15,i3,linux,4,2016,,11
447,448,vostro,asia,2016-03-23,no,15,i3,linux,4,2016,,7
448,449,vostro,asia,2016-03-24,no,15,i5,linux,4,2016,,16
449,450,vostro,asia,2016-03-25,no,15,i9,linux,4,2016,,10
450,451,vostro,asia,2016-03-26,no,15,i7,linux,4,2016,,8
451,452,vostro,asia,2016-03-27,no,15,i3,linux,16,2016,,13
452,453,vostro,asia,2016-03-28,no,15,i7,linux,4,2016,,18
453,454,vostro,asia,2016-03-29,no,15,i3,linux,8,2016,,8
454,455,vostro,asia,2016-03-30,no,15,i3,Windows,4,2016,,10
455,456,vostro,asia,2016-03-31,no,15,i3,linux,4,2016,,4
456,457,vostro,asia,2016-04-01,no,16,i3,linux,8,2016,,10
457,458,vostro,asia,2016-04-02,no,16,i7,linux,4,2016,,10
458,459,vostro,asia,2016-04-03,no,16,i9,Windows,8,2016,,8
459,460,vostro,asia,2016-04-04,no,16,i7,linux,4,2016,,7
460,461,vostro,asia,2016-04-05,no,16,i7,Windows,4,2016,,10
461,462,vostro,asia,2016-04-06,no,16,i5,Windows,16,2016,,9
462,463,vostro,asia,2016-04-07,no,16,i9,linux,8,2016,,13
463,464,vostro,asia,2016-04-08,no,16,i5,Windows,16,2016,,8
464,465,vostro,asia,2016-04-09,no,16,i7,linux,16,2016,,8
465,466,vostro,asia,2016-04-10,no,16,i7,linux,4,2016,,10
466,467,vostro,asia,2016-04-11,no,16,i5,Windows,16,2016,,10
467,468,vostro,asia,2016-04-12,summer,16,i7,linux,8,2016,,14
468,469,vostro,asia,2016-04-13,summer,16,i3,Windows,4,2016,,12
469,470,vostro,asia,2016-04-14,summer,16,i5,Windows,16,2016,,11
470,471,vostro,asia,2016-04-15,summer,16,i5,Windows,4,2016,,12
471,472,vostro,asia,2016-04-16,summer,16,i9,linux,4,2016,,12
472,473,vostro,asia,2016-04-17,summer,16,i7,linux,8,2016,,25
473,474,vostro,asia,2016-04-18,summer,16,i7,Windows,4,2016,,15
474,475,vostro,asia,2016-04-19,no,16,i5,Windows,4,2016,,14
475,476,vostro,asia,2016-04-20,no,16,i7,Windows,4,2016,,7
476,477,vostro,asia,2016-04-21,no,16,i5,linux,16,2016,,14
477,478,vostro,asia,2016-04-22,no,16,i9,linux,16,2016,,22
478,479,vostro,asia,2016-04-23,no,16,i3,linux,4,2016,,16
479,480,vostro,asia,2016-04-24,no,16,i7,linux,4,2016,,17
480,481,vostro,asia,2016-04-25,no,16,i7,linux,16,2016,,12
481,482,vostro,asia,2016-04-26,no,16,i9,Windows,8,2016,,9
482,483,vostro,asia,2016-04-27,no,16,i5,Windows,4,2016,,16
483,484,vostro,asia,2016-04-28,no,16,i3,linux,8,2016,,9
484,485,vostro,asia,2016-04-29,no,16,i3,linux,16,2016,,7
485,486,vostro,asia,2016-04-30,no,16,i3,linux,16,2016,,5
486,487,vostro,asia,2016-05-01,no,17,i3,Windows,8,2016,,5
487,488,vostro,asia,2016-05-02,no,17,i5,linux,8,2016,,9
488,489,vostro,asia,2016-05-03,no,17,i7,Windows,8,2016,,8
489,490,vostro,asia,2016-05-04,no,17,i7,linux,16,2016,,15
490,491,vostro,asia,2016-05-05,no,17,i3,Windows,8,2016,,6
491,492,vostro,asia,2016-05-06,no,17,i7,Windows,8,2016,,10
492,493,vostro,asia,2016-05-07,no,17,i5,linux,8,2016,,9
493,494,vostro,asia,2016-05-08,no,17,i9,Windows,8,2016,,8
494,495,vostro,asia,2016-05-09,no,17,i3,Windows,8,2016,,6
495,496,vostro,asia,2016-05-10,no,17,i7,Windows,16,2016,,8
496,497,vostro,asia,2016-05-11,no,17,i5,linux,8,2016,,7
497,498,vostro,asia,2016-05-12,no,17,i5,linux,8,2016,,16
498,499,vostro,asia,2016-05-13,no,17,i3,linux,4,2016,,18
499,500,vostro,asia,2016-05-14,no,17,i3,linux,8,2016,,9
500,501,vostro,asia,2016-05-15,no,17,i7,linux,16,2016,,10
501,502,vostro,asia,2016-05-16,no,17,i9,linux,8,2016,,17
502,503,vostro,asia,2016-05-17,no,17,i7,linux,16,2016,,11
503,504,vostro,asia,2016-05-18,no,17,i3,linux,8,2016,,10
504,505,vostro,asia,2016-05-19,no,17,i9,linux,8,2016,,8
505,506,vostro,asia,2016-05-20,no,17,i7,Windows,4,2016,,9
506,507,vostro,asia,2016-05-21,no,17,i7,linux,8,2016,,9
507,508,vostro,asia,2016-05-22,no,17,i5,linux,8,2016,,7
508,509,vostro,asia,2016-05-23,no,17,i5,linux,4,2016,,13
509,510,vostro,asia,2016-05-24,no,17,i9,linux,8,2016,,4
510,511,vostro,asia,2016-05-25,no,17,i7,linux,8,2016,,10
511,512,vostro,asia,2016-05-26,no,17,i5,Windows,4,2016,,8
512,513,vostro,asia,2016-05-27,no,17,i3,linux,16,2016,,3
513,514,vostro,asia,2016-05-28,no,17,i3,linux,16,2016,,7
514,515,vostro,asia,2016-05-29,no,17,i5,Windows,4,2016,,10
515,516,vostro,asia,2016-05-30,no,17,i5,linux,8,2016,,13
516,517,vostro,asia,2016-05-31,no,17,i9,Windows,16,2016,,7
517,518,vostro,asia,2016-06-01,no,18,i9,Windows,16,2016,,9
518,519,vostro,asia,2016-06-02,no,18,i3,linux,8,2016,,11
519,520,vostro,asia,2016-06-03,no,18,i9,Windows,16,2016,,14
520,521,vostro,asia,2016-06-04,no,18,i3,Windows,8,2016,,11
521,522,vostro,asia,2016-06-05,student,18,i3,Windows,4,2016,,26
522,523,vostro,asia,2016-06-06,student,18,i3,Windows,16,2016,,30
523,524,vostro,asia,2016-06-07,student,18,i5,linux,4,2016,,26
524,525,vostro,asia,2016-06-08,student,18,i7,linux,4,2016,,27
525,526,vostro,asia,2016-06-09,student,18,i9,Windows,4,2016,,25
526,527,vostro,asia,2016-06-10,student,18,i9,linux,8,2016,,27
527,528,vostro,asia,2016-06-11,student,18,i3,Windows,8,2016,,29
528,529,vostro,asia,2016-06-12,no,18,i9,linux,8,2016,,16
529,530,vostro,asia,2016-06-13,no,18,i3,linux,4,2016,,10
530,531,vostro,asia,2016-06-14,no,18,i9,Windows,16,2016,,9
531,532,vostro,asia,2016-06-15,no,18,i5,Windows,4,2016,,13
532,533,vostro,asia,2016-06-16,no,18,i3,linux,8,2016,,13
533,534,vostro,asia,2016-06-17,no,18,i7,linux,16,2016,,11
534,535,vostro,asia,2016-06-18,no,18,i7,Windows,4,2016,,5
535,536,vostro,asia,2016-06-19,no,18,i5,Windows,16,2016,,12
536,537,vostro,asia,2016-06-20,no,18,i5,linux,16,2016,,9
537,538,vostro,asia,2016-06-21,no,18,i9,Windows,16,2016,,9
538,539,vostro,asia,2016-06-22,no,18,i7,linux,16,2016,,9
539,540,vostro,asia,2016-06-23,no,18,i9,Windows,16,2016,,10
540,541,vostro,asia,2016-06-24,no,18,i3,linux,16,2016,,6
541,542,vostro,asia,2016-06-25,no,18,i3,linux,16,2016,,7
542,543,vostro,asia,2016-06-26,no,18,i9,Windows,16,2016,,12
543,544,vostro,asia,2016-06-27,no,18,i9,linux,16,2016,,7
544,545,vostro,asia,2016-06-28,no,18,i3,linux,16,2016,,10
545,546,vostro,asia,2016-06-29,no,18,i7,Windows,16,2016,,7
546,547,vostro,asia,2016-06-30,no,18,i7,Windows,8,2016,,8
547,548,vostro,asia,2016-07-01,no,19,i3,Windows,8,2016,,12
548,549,vostro,asia,2016-07-02,no,19,i5,linux,4,2016,,12
549,550,vostro,asia,2016-07-03,no,19,i5,Windows,4,2016,,10
550,551,vostro,asia,2016-07-04,no,19,i9,Windows,8,2016,,7
551,552,vostro,asia,2016-07-05,no,19,i5,linux,8,2016,,5
552,553,vostro,asia,2016-07-06,student,19,i5,Windows,16,2016,,21
553,554,vostro,asia,2016-07-07,student,19,i5,Windows,4,2016,,18
554,555,vostro,asia,2016-07-08,student,19,i5,Windows,8,2016,,22
555,556,vostro,asia,2016-07-09,student,19,i5,Windows,8,2016,,17
556,557,vostro,asia,2016-07-10,student,19,i5,linux,4,2016,,28
557,558,vostro,asia,2016-07-11,student,19,i7,Windows,8,2016,,26
558,559,vostro,asia,2016-07-12,student,19,i9,linux,16,2016,,30
559,560,vostro,asia,2016-07-13,no,19,i5,linux,4,2016,,9
560,561,vostro,asia,2016-07-14,no,19,i3,Windows,4,2016,,8
561,562,vostro,asia,2016-07-15,no,19,i7,linux,8,2016,,7
562,563,vostro,asia,2016-07-16,no,19,i3,linux,16,2016,,6
563,564,vostro,asia,2016-07-17,no,19,i9,linux,4,2016,,9
564,565,vostro,asia,2016-07-18,no,19,i9,linux,8,2016,,13
565,566,vostro,asia,2016-07-19,no,19,i5,linux,4,2016,,7
566,567,vostro,asia,2016-07-20,no,19,i7,linux,8,2016,,11
567,568,vostro,asia,2016-07-21,no,19,i3,Windows,16,2016,,15
568,569,vostro,asia,2016-07-22,no,19,i5,linux,16,2016,,10
569,570,vostro,asia,2016-07-23,no,19,i9,Windows,16,2016,,10
570,571,vostro,asia,2016-07-24,no,19,i7,Windows,8,2016,,15
571,572,vostro,asia,2016-07-25,no,19,i3,Windows,8,2016,,12
572,573,vostro,asia,2016-07-26,no,19,i3,linux,16,2016,,13
573,574,vostro,asia,2016-07-27,no,19,i9,linux,4,2016,,8
574,575,vostro,asia,2016-07-28,no,19,i5,linux,8,2016,,10
575,576,vostro,asia,2016-07-29,no,19,i5,linux,4,2016,,10
576,577,vostro,asia,2016-07-30,no,19,i7,Windows,8,2016,,8
577,578,vostro,asia,2016-07-31,no,19,i9,Windows,4,2016,,8
578,579,vostro,asia,2016-08-01,no,20,i5,linux,8,2016,,12
579,580,vostro,asia,2016-08-02,no,20,i3,linux,4,2016,,18
580,581,vostro,asia,2016-08-03,no,20,i3,Windows,4,2016,,10
581,582,vostro,asia,2016-08-04,no,20,i9,Windows,8,2016,,14
582,583,vostro,asia,2016-08-05,no,20,i9,linux,8,2016,,8
583,584,vostro,asia,2016-08-06,no,20,i9,Windows,16,2016,,7
584,585,vostro,asia,2016-08-07,no,20,i5,Windows,4,2016,,7
585,586,vostro,asia,2016-08-08,no,20,i7,linux,16,2016,,9
586,587,vostro,asia,2016-08-09,no,20,i7,Windows,16,2016,,10
587,588,vostro,asia,2016-08-10,no,20,i9,linux,16,2016,,8
588,589,vostro,asia,2016-08-11,no,20,i7,linux,4,2016,,9
589,590,vostro,asia,2016-08-12,no,20,i9,linux,4,2016,,12
590,591,vostro,asia,2016-08-13,no,20,i7,Windows,4,2016,,10
591,592,vostro,asia,2016-08-14,no,20,i3,linux,8,2016,,8
592,593,vostro,asia,2016-08-15,no,20,i3,Windows,8,2016,,11
593,594,vostro,asia,2016-08-16,no,20,i5,linux,4,2016,,6
594,595,vostro,asia,2016-08-17,no,20,i3,Windows,8,2016,,6
595,596,vostro,asia,2016-08-18,no,20,i7,Windows,4,2016,,10
596,597,vostro,asia,2016-08-19,no,20,i9,linux,4,2016,,9
597,598,vostro,asia,2016-08-20,no,20,i3,Windows,8,2016,,9
598,599,vostro,asia,2016-08-21,no,20,i5,linux,4,2016,,9
599,600,vostro,asia,2016-08-22,no,20,i3,Windows,8,2016,,13
600,601,vostro,asia,2016-08-23,no,20,i7,Windows,16,2016,,12
601,602,vostro,asia,2016-08-24,no,20,i3,Windows,16,2016,,11
602,603,vostro,asia,2016-08-25,no,20,i9,Windows,8,2016,,15
603,604,vostro,asia,2016-08-26,no,20,i7,Windows,16,2016,,13
604,605,vostro,asia,2016-08-27,no,20,i9,Windows,8,2016,,11
605,606,vostro,asia,2016-08-28,no,20,i7,linux,16,2016,,17
606,607,vostro,asia,2016-08-29,no,20,i9,Windows,16,2016,,14
607,608,vostro,asia,2016-08-30,no,20,i5,linux,8,2016,,11
608,609,vostro,asia,2016-08-31,no,20,i3,linux,8,2016,,12
609,610,vostro,asia,2016-09-01,no,21,i3,linux,16,2016,,10
610,611,vostro,asia,2016-09-02,no,21,i3,linux,4,2016,,13
611,612,vostro,asia,2016-09-03,no,21,i7,linux,16,2016,,15
612,613,vostro,asia,2016-09-04,no,21,i7,Windows,8,2016,,16
613,614,vostro,asia,2016-09-05,no,21,i9,Windows,16,2016,,6
614,615,vostro,asia,2016-09-06,no,21,i3,linux,4,2016,,17
615,616,vostro,asia,2016-09-07,no,21,i3,Windows,8,2016,,9
616,617,vostro,asia,2016-09-08,no,21,i5,Windows,8,2016,,12
617,618,vostro,asia,2016-09-09,no,21,i5,Windows,16,2016,,17
618,619,vostro,asia,2016-09-10,no,21,i5,Windows,8,2016,,16
619,620,vostro,asia,2016-09-11,no,21,i9,linux,8,2016,,5
620,621,vostro,asia,2016-09-12,no,21,i3,linux,16,2016,,9
621,622,vostro,asia,2016-09-13,no,21,i5,linux,8,2016,,11
622,623,vostro,asia,2016-09-14,no,21,i9,Windows,8,2016,,5
623,624,vostro,asia,2016-09-15,no,21,i7,linux,4,2016,,10
624,625,vostro,asia,2016-09-16,no,21,i9,linux,4,2016,,11
625,626,vostro,asia,2016-09-17,no,21,i3,Windows,16,2016,,7
626,627,vostro,asia,2016-09-18,no,21,i9,Windows,16,2016,,9
627,628,vostro,asia,2016-09-19,no,21,i7,Windows,8,2016,,7
628,629,vostro,asia,2016-09-20,no,21,i5,linux,16,2016,,7
629,630,vostro,asia,2016-09-21,no,21,i3,linux,4,2016,,9
630,631,vostro,asia,2016-09-22,no,21,i5,Windows,4,2016,,5
631,632,vostro,asia,2016-09-23,no,21,i5,Windows,16,2016,,14
632,633,vostro,asia,2016-09-24,no,21,i3,Windows,8,2016,,7
633,634,vostro,asia,2016-09-25,no,21,i3,Windows,4,2016,,6
634,635,vostro,asia,2016-09-26,no,21,i7,linux,16,2016,,10
635,636,vostro,asia,2016-09-27,no,21,i7,Windows,16,2016,,17
636,637,vostro,asia,2016-09-28,no,21,i7,linux,16,2016,,10
637,638,vostro,asia,2016-09-29,no,21,i9,Windows,8,2016,,12
638,639,vostro,asia,2016-09-30,no,21,i7,linux,8,2016,,12
639,640,vostro,asia,2016-10-01,no,22,i7,linux,8,2016,,12
640,641,vostro,asia,2016-10-02,no,22,i5,Windows,16,2016,,6
641,642,vostro,asia,2016-10-03,no,22,i5,linux,16,2016,,18
642,643,vostro,asia,2016-10-04,no,22,i5,linux,8,2016,,11
643,644,vostro,asia,2016-10-05,no,22,i3,linux,16,2016,,12
644,645,vostro,asia,2016-10-06,no,22,i3,Windows,4,2016,,10
645,646,vostro,asia,2016-10-07,no,22,i7,linux,16,2016,,12
646,647,vostro,asia,2016-10-08,no,22,i9,Windows,16,2016,,13
647,648,vostro,asia,2016-10-09,no,22,i7,linux,16,2016,,14
648,649,vostro,asia,2016-10-10,no,22,i5,linux,8,2016,,8
649,650,vostro,asia,2016-10-11,no,22,i7,linux,8,2016,,9
650,651,vostro,asia,2016-10-12,no,22,i7,Windows,8,2016,,8
651,652,vostro,asia,2016-10-13,no,22,i9,Windows,4,2016,,11
652,653,vostro,asia,2016-10-14,no,22,i3,linux,4,2016,,7
653,654,vostro,asia,2016-10-15,no,22,i7,linux,8,2016,,9
654,655,vostro,asia,2016-10-16,no,22,i9,linux,8,2016,,7
655,656,vostro,asia,2016-10-17,no,22,i9,Windows,4,2016,,9
656,657,vostro,asia,2016-10-18,no,22,i9,Windows,4,2016,,2
657,658,vostro,asia,2016-10-19,no,22,i5,Windows,16,2016,,15
658,659,vostro,asia,2016-10-20,no,22,i9,linux,8,2016,,12
659,660,vostro,asia,2016-10-21,no,22,i3,linux,16,2016,,15
660,661,vostro,asia,2016-10-22,no,22,i9,Windows,4,2016,,8
661,662,vostro,asia,2016-10-23,no,22,i9,linux,4,2016,,11
662,663,vostro,asia,2016-10-24,no,22,i3,linux,4,2016,,11
663,664,vostro,asia,2016-10-25,no,22,i3,Windows,8,2016,,7
664,665,vostro,asia,2016-10-26,no,22,i9,linux,4,2016,,9
665,666,vostro,asia,2016-10-27,no,22,i7,Windows,4,2016,,12
666,667,vostro,asia,2016-10-28,no,22,i7,linux,4,2016,,6
667,668,vostro,asia,2016-10-29,no,22,i9,linux,8,2016,,9
668,669,vostro,asia,2016-10-30,no,22,i3,Windows,8,2016,,18
669,670,vostro,asia,2016-10-31,no,22,i3,linux,16,2016,,7
670,671,vostro,asia,2016-11-01,no,23,i9,linux,4,2016,,7
671,672,vostro,asia,2016-11-02,no,23,i5,Windows,4,2016,,12
672,673,vostro,asia,2016-11-03,no,23,i3,linux,16,2016,,13
673,674,vostro,asia,2016-11-04,no,23,i3,Windows,8,2016,,9
674,675,vostro,asia,2016-11-05,no,23,i3,linux,8,2016,,14
675,676,vostro,asia,2016-11-06,no,23,i5,Windows,16,2016,,23
676,677,vostro,asia,2016-11-07,no,23,i7,Windows,4,2016,,10
677,678,vostro,asia,2016-11-08,diwali,23,i9,linux,4,2016,,32
678,679,vostro,asia,2016-11-09,diwali,23,i9,linux,4,2016,,22
679,680,vostro,asia,2016-11-10,diwali,23,i5,Windows,8,2016,,27
680,681,vostro,asia,2016-11-11,diwali,23,i3,Windows,8,2016,,38
681,682,vostro,asia,2016-11-12,diwali,23,i5,linux,8,2016,,29
682,683,vostro,asia,2016-11-13,diwali,23,i9,linux,16,2016,,32
683,684,vostro,asia,2016-11-14,diwali,23,i9,Windows,16,2016,,28
684,685,vostro,asia,2016-11-15,no,23,i5,linux,8,2016,,7
685,686,vostro,asia,2016-11-16,no,23,i7,linux,8,2016,,12
686,687,vostro,asia,2016-11-17,no,23,i5,Windows,16,2016,,7
687,688,vostro,asia,2016-11-18,no,23,i9,Windows,4,2016,,9
688,689,vostro,asia,2016-11-19,no,23,i5,Windows,16,2016,,10
689,690,vostro,asia,2016-11-20,no,23,i9,linux,4,2016,,6
690,691,vostro,asia,2016-11-21,no,23,i3,Windows,8,2016,,12
691,692,vostro,asia,2016-11-22,no,23,i7,linux,4,2016,,4
692,693,vostro,asia,2016-11-23,no,23,i7,Windows,4,2016,,12
693,694,vostro,asia,2016-11-24,no,23,i9,linux,4,2016,,11
694,695,vostro,asia,2016-11-25,no,23,i7,Windows,4,2016,,11
695,696,vostro,asia,2016-11-26,no,23,i3,Windows,16,2016,,17
696,697,vostro,asia,2016-11-27,no,23,i9,linux,4,2016,,10
697,698,vostro,asia,2016-11-28,no,23,i7,Windows,16,2016,,18
698,699,vostro,asia,2016-11-29,no,23,i9,linux,8,2016,,11
699,700,vostro,asia,2016-11-30,no,23,i5,Windows,4,2016,,12
700,701,vostro,asia,2016-12-01,no,24,i7,Windows,4,2016,,12
701,702,vostro,asia,2016-12-02,no,24,i5,linux,16,2016,,11
702,703,vostro,asia,2016-12-03,no,24,i3,linux,16,2016,,7
703,704,vostro,asia,2016-12-04,no,24,i5,linux,16,2016,,7
704,705,vostro,asia,2016-12-05,no,24,i9,linux,8,2016,,10
705,706,vostro,asia,2016-12-06,no,24,i7,linux,8,2016,,3
706,707,vostro,asia,2016-12-07,no,24,i7,linux,4,2016,,10
707,708,vostro,asia,2016-12-08,no,24,i3,Windows,8,2016,,9
708,709,vostro,asia,2016-12-09,no,24,i5,Windows,8,2016,,8
709,710,vostro,asia,2016-12-10,no,24,i7,Windows,8,2016,,9
710,711,vostro,asia,2016-12-11,no,24,i9,Windows,8,2016,,13
711,712,vostro,asia,2016-12-12,no,24,i5,Windows,8,2016,,7
712,713,vostro,asia,2016-12-13,no,24,i3,linux,16,2016,,8
713,714,vostro,asia,2016-12-14,no,24,i5,Windows,16,2016,,9
714,715,vostro,asia,2016-12-15,no,24,i3,Windows,8,2016,,11
715,716,vostro,asia,2016-12-16,no,24,i3,Windows,16,2016,,4
716,717,vostro,asia,2016-12-17,no,24,i3,Windows,16,2016,,6
717,718,vostro,asia,2016-12-18,no,24,i9,linux,16,2016,,5
718,719,vostro,asia,2016-12-19,no,24,i7,linux,16,2016,,7
719,720,vostro,asia,2016-12-20,no,24,i5,linux,4,2016,,10
720,721,vostro,asia,2016-12-21,no,24,i5,linux,8,2016,,7
721,722,vostro,asia,2016-12-22,christmas,24,i5,Windows,16,2016,,21
722,723,vostro,asia,2016-12-23,christmas,24,i5,Windows,16,2016,,19
723,724,vostro,asia,2016-12-24,christmas,24,i3,linux,4,2016,,15
724,725,vostro,asia,2016-12-25,christmas,24,i9,Windows,4,2016,,12
725,726,vostro,asia,2016-12-26,christmas,24,i7,Windows,16,2016,,21
726,727,vostro,asia,2016-12-27,christmas,24,i3,linux,8,2016,,16
727,728,vostro,asia,2016-12-28,christmas,24,i7,Windows,16,2016,,14
728,729,vostro,asia,2016-12-29,no,24,i3,linux,4,2016,,9
729,730,vostro,asia,2016-12-30,no,24,i9,linux,16,2016,,10
730,731,vostro,asia,2016-12-31,no,24,i7,Windows,16,2016,,10
731,732,vostro,asia,2017-01-01,no,25,i7,Windows,16,2017,,11
732,733,vostro,asia,2017-01-02,no,25,i9,Windows,8,2017,,10
733,734,vostro,asia,2017-01-03,no,25,i5,linux,8,2017,,9
734,735,vostro,asia,2017-01-04,no,25,i7,linux,16,2017,,10
735,736,vostro,asia,2017-01-05,no,25,i9,linux,16,2017,,8
736,737,vostro,asia,2017-01-06,no,25,i3,Windows,16,2017,,3
737,738,vostro,asia,2017-01-07,no,25,i5,linux,16,2017,,17
738,739,vostro,asia,2017-01-08,no,25,i5,linux,4,2017,,4
739,740,vostro,asia,2017-01-09,no,25,i5,Windows,8,2017,,9
740,741,vostro,asia,2017-01-10,no,25,i5,linux,16,2017,,11
741,742,vostro,asia,2017-01-11,no,25,i9,Windows,4,2017,,10
742,743,vostro,asia,2017-01-12,no,25,i9,linux,8,2017,,7
743,744,vostro,asia,2017-01-13,no,25,i7,Windows,16,2017,,10
744,745,vostro,asia,2017-01-14,no,25,i3,linux,4,2017,,8
745,746,vostro,asia,2017-01-15,no,25,i3,linux,8,2017,,9
746,747,vostro,asia,2017-01-16,no,25,i5,linux,4,2017,,10
747,748,vostro,asia,2017-01-17,no,25,i5,Windows,16,2017,,6
748,749,vostro,asia,2017-01-18,no,25,i7,Windows,4,2017,,10
749,750,vostro,asia,2017-01-19,no,25,i3,linux,16,2017,,11
750,751,vostro,asia,2017-01-20,no,25,i3,linux,4,2017,,20
751,752,vostro,asia,2017-01-21,no,25,i9,Windows,16,2017,,12
752,753,vostro,asia,2017-01-22,no,25,i5,Windows,4,2017,,10
753,754,vostro,asia,2017-01-23,no,25,i3,linux,16,2017,,12
754,755,vostro,asia,2017-01-24,no,25,i3,Windows,8,2017,,10
755,756,vostro,asia,2017-01-25,no,25,i5,Windows,4,2017,,11
756,757,vostro,asia,2017-01-26,no,25,i3,Windows,16,2017,,8
757,758,vostro,asia,2017-01-27,no,25,i7,Windows,4,2017,,9
758,759,vostro,asia,2017-01-28,no,25,i5,Windows,8,2017,,8
759,760,vostro,asia,2017-01-29,no,25,i3,Windows,16,2017,,9
